senseId	entryId	lemma	partOfSpeech	synsetId	subcat
oewn-neandertal_man__1.05.00..	oewn-Neandertal_man-n	Neandertal man	n	oewn-02477709-n	
oewn-neanderthal__1.05.00..	oewn-Neanderthal-n			oewn-02477709-n	
oewn-neanderthal__3.01.00..	oewn-Neanderthal-a			oewn-03100579-a	
oewn-neanderthal__5.00.00.unrefined.01	oewn-neanderthal-a			oewn-01956681-s	
oewn-neanderthal_man__1.05.00..	oewn-Neanderthal_man-n	Neanderthal man	n	oewn-02477709-n	
oewn-neanderthalian__3.01.00..	oewn-Neanderthalian-a	Neanderthalian	a	oewn-03100579-a	
oewn-neap__1.11.00..	oewn-neap-n	neap	n	oewn-07417900-n	
oewn-neap_tide__1.11.00..	oewn-neap_tide-n	neap tide	n	oewn-07417900-n	
oewn-neapolitan__1.18.00..	oewn-Neapolitan-n			oewn-10370397-n	
oewn-neapolitan__3.01.00..	oewn-Neapolitan-a			oewn-02981987-a	
oewn-neapolitan_ice_cream__1.13.00..	oewn-Neapolitan_ice_cream-n	Neapolitan ice cream	n	oewn-07630661-n	
oewn-near__2.38.00..	oewn-near-v			oewn-02057865-v	via vii vtai
oewn-near__3.00.00..	oewn-near-a			oewn-00446553-a	
oewn-near__4.02.01..	oewn-near-r			oewn-00411619-r	
oewn-near__4.02.03..	oewn-near-r			oewn-00073433-r	
oewn-near__5.00.00.artificial.00	oewn-near-a			oewn-01578155-s	
oewn-near__5.00.00.close.02	oewn-near-a			oewn-00454916-s	
oewn-near__5.00.00.left.00	oewn-near-a			oewn-02040963-s	
oewn-near__5.00.00.stingy.00	oewn-near-a			oewn-01116967-s	
oewn-near__5.00.02.close.02	oewn-near-a			oewn-00453905-s	
oewn-near_beer__1.13.00..	oewn-near_beer-n	near beer	n	oewn-07907164-n	
oewn-near_gale__1.19.00..	oewn-near_gale-n	near gale	n	oewn-11482412-n	
oewn-near_miss__1.11.00..	oewn-near_miss-n	near miss	n	oewn-07316464-n	
oewn-near_thing__1.04.00..	oewn-near_thing-n	near thing	n	oewn-00205183-n	
oewn-near_vision__1.09.00..	oewn-near_vision-n	near vision	n	oewn-05664735-n	
oewn-near--blind__5.00.00.blind.00	oewn-near-blind-a	near-blind	a	oewn-02167384-s	
oewn-near--death_experience__1.11.00..	oewn-near-death_experience-n	near-death experience	n	oewn-07302315-n	
oewn-nearby__4.02.00..	oewn-nearby-r			oewn-00071721-r	
oewn-nearby__5.00.00.near.00	oewn-nearby-a			oewn-00447203-s	
oewn-nearer__4.02.00..	oewn-nearer-r	nearer	r	oewn-00409712-r	
oewn-nearest__4.02.00..	oewn-nearest-r	nearest	r	oewn-00409931-r	
oewn-nearly__4.02.00..	oewn-nearly-r			oewn-00073433-r	
oewn-nearly__4.02.02..	oewn-nearly-r			oewn-00161858-r	
oewn-nearness__1.07.00..	oewn-nearness-n	nearness	n	oewn-05092779-n	
oewn-nearside__1.06.00..	oewn-nearside-n	nearside	n	oewn-03819374-n	
oewn-nearsighted__3.00.00..	oewn-nearsighted-a	nearsighted	a	oewn-02164641-a	
oewn-nearsightedness__1.26.00..	oewn-nearsightedness-n	nearsightedness	n	oewn-14576882-n	
oewn-neat__5.00.00.adroit.00	oewn-neat-a	neat	a	oewn-00061923-s	
oewn-neat__5.00.00.good.01	oewn-neat-a	neat	a	oewn-01127641-s	
oewn-neat__5.00.00.superficial.00	oewn-neat-a	neat	a	oewn-01880529-s	
oewn-neat__5.00.00.tidy.00	oewn-neat-a	neat	a	oewn-02432057-s	
oewn-neat__5.00.00.undiluted.00	oewn-neat-a	neat	a	oewn-00760641-s	
oewn-neat__5.00.03.tidy.00	oewn-neat-a	neat	a	oewn-02432205-s	
oewn-neat-apos-s--foot_oil__1.27.00..	oewn-neat-ap-s-foot_oil-n	neat's-foot oil	n	oewn-14984596-n	
oewn-neaten__2.29.00..	oewn-neaten-v	neaten	v	oewn-00040084-v	via vtaa
oewn-neaten__2.30.00..	oewn-neaten-v	neaten	v	oewn-00276642-v	vtai
oewn-neatly__4.02.00..	oewn-neatly-r			oewn-00181543-r	
oewn-neatness__1.07.00..	oewn-neatness-n	neatness	n	oewn-04903710-n	
oewn-neatness__1.26.00..	oewn-neatness-n	neatness	n	oewn-14520949-n	
oewn-neb__1.05.01..	oewn-neb-n			oewn-01760949-n	
oewn-neb__1.05.02..	oewn-neb-n			oewn-02455268-n	
oewn-nebbech__1.18.00..	oewn-nebbech-n	nebbech	n	oewn-10370505-n	
oewn-nebbish__1.18.00..	oewn-nebbish-n			oewn-10370505-n	
oewn-nebcin__1.06.00..	oewn-Nebcin-n	Nebcin	n	oewn-04450722-n	
oewn-nebe__1.24.00..	oewn-NEbE-n	NEbE	n	oewn-13854193-n	
oewn-nebn__1.24.00..	oewn-NEbN-n	NEbN	n	oewn-13853916-n	
oewn-nebraska_fern__1.20.00..	oewn-Nebraska_fern-n	Nebraska fern	n	oewn-12956369-n	
oewn-nebraskan__1.18.00..	oewn-Nebraskan-n	Nebraskan	n	oewn-09763492-n	
oewn-nebuchadnezzar__1.06.00..	oewn-nebuchadnezzar-n			oewn-03819486-n	
oewn-nebula__1.07.00..	oewn-nebula-n			oewn-04689541-n	
oewn-nebula__1.17.00..	oewn-nebula-n			oewn-09389837-n	
oewn-nebula__1.26.00..	oewn-nebula-n			oewn-14338183-n	
oewn-nebula__1.27.00..	oewn-nebula-n			oewn-14984745-n	
oewn-nebular__3.01.00..	oewn-nebular-a	nebular	a	oewn-03100835-a	
oewn-nebular__5.00.00.cloudy.00	oewn-nebular-a	nebular	a	oewn-00464162-s	
oewn-nebular_hypothesis__1.09.00..	oewn-nebular_hypothesis-n	nebular hypothesis	n	oewn-05896822-n	
oewn-nebule__1.17.00..	oewn-nebule-n			oewn-09390034-n	
oewn-nebuliser__1.06.00..	oewn-nebuliser-n	nebuliser	n	oewn-02757108-n	
oewn-nebulizer__1.06.00..	oewn-nebulizer-n	nebulizer	n	oewn-02757108-n	
oewn-nebulose__5.00.00.indistinct.00	oewn-nebulose-a			oewn-00785533-s	
oewn-nebulous__3.01.00..	oewn-nebulous-a			oewn-03100835-a	
oewn-nebulous__5.00.00.indefinite.00	oewn-nebulous-a			oewn-00705690-s	
oewn-nebulous__5.00.00.indistinct.00	oewn-nebulous-a			oewn-00785533-s	
oewn-nebulously__4.02.00..	oewn-nebulously-r			oewn-00514358-r	
oewn-nec__1.26.00..	oewn-NEC-n	NEC	n	oewn-14160350-n	
oewn-necessarily__4.02.00..	oewn-necessarily-r			oewn-00410115-r	
oewn-necessarily__4.02.01..	oewn-necessarily-r			oewn-00410285-r	
oewn-necessarily__4.02.03..	oewn-necessarily-r			oewn-00113314-r	
oewn-necessary__1.17.00..	oewn-necessary-n			oewn-09390100-n	
oewn-necessary__3.00.00..	oewn-necessary-a			oewn-01584458-a	
oewn-necessary__5.00.00.inevitable.00	oewn-necessary-a			oewn-00344451-s	
oewn-necessitarian__1.18.00..	oewn-necessitarian-n	necessitarian	n	oewn-10370627-n	
oewn-necessitate__2.42.00..	oewn-necessitate-v			oewn-02634015-v	nonreferential-sent vtii
oewn-necessitate__2.42.01..	oewn-necessitate-v			oewn-02641628-v	vtii
oewn-necessitous__5.00.00.poor.00	oewn-necessitous-a			oewn-02030681-s	
oewn-necessity__1.17.00..	oewn-necessity-n			oewn-09390100-n	
oewn-necessity__1.26.00..	oewn-necessity-n			oewn-14474157-n	
oewn-neck__1.06.00..	oewn-neck-n			oewn-03819652-n	
oewn-neck__1.06.01..	oewn-neck-n			oewn-03819888-n	
oewn-neck__1.08.00..	oewn-neck-n			oewn-05554173-n	
oewn-neck__1.13.00..	oewn-neck-n			oewn-07677102-n	
oewn-neck__1.17.00..	oewn-neck-n			oewn-09390630-n	
oewn-neck__2.35.00..	oewn-neck-v			oewn-01428804-v	vtaa
oewn-neck_and_neck__4.02.00..	oewn-neck_and_neck-r	neck and neck	r	oewn-00410542-r	
oewn-neck_and_neck__5.00.00.inconclusive.00	oewn-neck_and_neck-a	neck and neck	a	oewn-00553636-s	
oewn-neck_bone__1.08.00..	oewn-neck_bone-n	neck bone	n	oewn-05596201-n	
oewn-neck_brace__1.06.00..	oewn-neck_brace-n	neck brace	n	oewn-03820179-n	
oewn-neck_exercise__1.04.00..	oewn-neck_exercise-n	neck exercise	n	oewn-00631766-n	
oewn-neck_of_the_woods__1.15.00..	oewn-neck_of_the_woods-n	neck of the woods	n	oewn-08658688-n	
oewn-neck_opening__1.06.00..	oewn-neck_opening-n	neck opening	n	oewn-03819652-n	
oewn-neck_ruff__1.06.00..	oewn-neck_ruff-n	neck ruff	n	oewn-03028429-n	
oewn-neck_sweetbread__1.13.00..	oewn-neck_sweetbread-n	neck sweetbread	n	oewn-07668490-n	
oewn-neck--deep__5.00.00.involved.00	oewn-neck-deep-a	neck-deep	a	oewn-01520688-s	
oewn-neckband__1.06.00..	oewn-neckband-n	neckband	n	oewn-03072185-n	
oewn-neckband__1.06.01..	oewn-neckband-n	neckband	n	oewn-03028565-n	
oewn-neckband__1.06.02..	oewn-neckband-n	neckband	n	oewn-03820068-n	
oewn-neckcloth__1.06.00..	oewn-neckcloth-n	neckcloth	n	oewn-03820267-n	
oewn-necked__3.00.00..	oewn-necked-a			oewn-01211675-a	
oewn-necker__1.18.00..	oewn-necker-n	necker	n	oewn-10370795-n	
oewn-neckerchief__1.06.00..	oewn-neckerchief-n	neckerchief	n	oewn-03820357-n	
oewn-necking__1.04.00..	oewn-necking-n	necking	n	oewn-00855630-n	
oewn-necking__1.06.00..	oewn-necking-n	necking	n	oewn-03453435-n	
oewn-necklace__1.06.00..	oewn-necklace-n			oewn-03820446-n	
oewn-necklace_poplar__1.20.00..	oewn-necklace_poplar-n	necklace poplar	n	oewn-12753726-n	
oewn-necklace_tree__1.20.00..	oewn-necklace_tree-n	necklace tree	n	oewn-12574078-n	
oewn-neckless__3.00.00..	oewn-neckless-a			oewn-01212351-a	
oewn-necklet__1.06.00..	oewn-necklet-n	necklet	n	oewn-03820689-n	
oewn-necklike__5.00.00.necked.00	oewn-necklike-a	necklike	a	oewn-01212142-s	
oewn-neckline__1.06.00..	oewn-neckline-n			oewn-03820818-n	
oewn-neckpiece__1.06.00..	oewn-neckpiece-n	neckpiece	n	oewn-03821022-n	
oewn-necktie__1.06.00..	oewn-necktie-n			oewn-03821155-n	
oewn-neckwear__1.06.00..	oewn-neckwear-n			oewn-03821545-n	
oewn-necrobiosis__1.19.00..	oewn-necrobiosis-n	necrobiosis	n	oewn-11506578-n	
oewn-necrobiosis_lipoidica__1.26.00..	oewn-necrobiosis_lipoidica-n	necrobiosis lipoidica	n	oewn-14254070-n	
oewn-necrobiosis_lipoidica_diabeticorum__1.26.00..	oewn-necrobiosis_lipoidica_diabeticorum-n	necrobiosis lipoidica diabeticorum	n	oewn-14254070-n	
oewn-necrolatry__1.04.01..	oewn-necrolatry-n	necrolatry	n	oewn-92449300-n	
oewn-necrology__1.10.00..	oewn-necrology-n			oewn-06760847-n	
oewn-necrology__1.10.01..	oewn-necrology-n			oewn-06505917-n	
oewn-necrolysis__1.22.00..	oewn-necrolysis-n			oewn-13541832-n	
oewn-necromancer__1.18.00..	oewn-necromancer-n			oewn-10645222-n	
oewn-necromancer__1.18.01..	oewn-necromancer-n			oewn-10370883-n	
oewn-necromancy__1.09.00..	oewn-necromancy-n			oewn-05785436-n	
oewn-necromancy__1.09.01..	oewn-necromancy-n			oewn-05987679-n	
oewn-necromania__1.16.00..	oewn-necromania-n	necromania	n	oewn-09205547-n	
oewn-necromantic__3.01.00..	oewn-necromantic-a	necromantic	a	oewn-02922102-a	
oewn-necromantic__5.00.00.supernatural.00	oewn-necromantic-a	necromantic	a	oewn-01581254-s	
oewn-necromantical__3.01.00..	oewn-necromantical-a	necromantical	a	oewn-02922102-a	
oewn-necrophagia__1.04.00..	oewn-necrophagia-n	necrophagia	n	oewn-00844080-n	
oewn-necrophagy__1.04.00..	oewn-necrophagy-n			oewn-00844080-n	
oewn-necrophilia__1.16.00..	oewn-necrophilia-n			oewn-09205547-n	
oewn-necrophilism__1.16.00..	oewn-necrophilism-n	necrophilism	n	oewn-09205547-n	
oewn-necropolis__1.15.00..	oewn-necropolis-n			oewn-08538806-n	
oewn-necropsy__1.04.00..	oewn-necropsy-n			oewn-00142216-n	
oewn-necrose__2.29.00..	oewn-necrose-v	necrose	v	oewn-00097148-v	vibody
oewn-necrosis__1.19.00..	oewn-necrosis-n	necrosis	n	oewn-11507108-n	
oewn-necrotic__3.01.00..	oewn-necrotic-a	necrotic	a	oewn-02994034-a	
oewn-necrotizing_enteritis__1.26.00..	oewn-necrotizing_enteritis-n	necrotizing enteritis	n	oewn-14368573-n	
oewn-necrotizing_enterocolitis__1.26.00..	oewn-necrotizing_enterocolitis-n	necrotizing enterocolitis	n	oewn-14160350-n	
oewn-nectar__1.13.01..	oewn-nectar-n			oewn-07625904-n	
oewn-nectar__1.13.02..	oewn-nectar-n			oewn-07940516-n	
oewn-nectar__1.27.00..	oewn-nectar-n			oewn-14870949-n	
oewn-nectar--rich__3.01.00..	oewn-nectar-rich-a	nectar-rich	a	oewn-03101171-a	
oewn-nectariferous__3.01.00..	oewn-nectariferous-a	nectariferous	a	oewn-03101073-a	
oewn-nectarine__1.13.00..	oewn-nectarine-n			oewn-07767124-n	
oewn-nectarine__1.20.00..	oewn-nectarine-n			oewn-12668957-n	
oewn-nectarine_tree__1.20.00..	oewn-nectarine_tree-n	nectarine tree	n	oewn-12668957-n	
oewn-nectarous__5.00.00.tasty.00	oewn-nectarous-a	nectarous	a	oewn-02404495-s	
oewn-nectary__1.20.00..	oewn-nectary-n	nectary	n	oewn-11704307-n	
oewn-necturus_maculosus__1.05.00..	oewn-Necturus_maculosus-n	Necturus maculosus	n	oewn-01637163-n	
oewn-nee__5.00.00.inheritable.00	oewn-nee-a			oewn-01318293-s	
oewn-need__1.03.00..	oewn-need-n	need	n	oewn-00023953-n	
oewn-need__1.17.00..	oewn-need-n	need	n	oewn-09390888-n	
oewn-need__1.26.00..	oewn-need-n	need	n	oewn-14472592-n	
oewn-need__1.26.01..	oewn-need-n	need	n	oewn-14517300-n	
oewn-need__2.34.00..	oewn-need-v	need	v	oewn-01191258-v	vtai vtii
oewn-need__2.34.01..	oewn-need-v	need	v	oewn-01191646-v	vtaa vtai
oewn-need__2.42.00..	oewn-need-v	need	v	oewn-02634015-v	vtii
oewn-needed__5.00.00.necessary.00	oewn-needed-a			oewn-01585183-s	
oewn-needer__1.18.00..	oewn-needer-n	needer	n	oewn-10785693-n	
oewn-needful__5.00.00.necessary.00	oewn-needful-a			oewn-01585183-s	
oewn-needfully__4.02.00..	oewn-needfully-r	needfully	r	oewn-00410115-r	
oewn-neediness__1.07.00..	oewn-neediness-n			oewn-04727081-n	
oewn-neediness__1.26.00..	oewn-neediness-n			oewn-14517010-n	
oewn-needle__1.06.00..	oewn-needle-n			oewn-03821676-n	
oewn-needle__1.06.01..	oewn-needle-n			oewn-03821934-n	
oewn-needle__1.06.02..	oewn-needle-n			oewn-03930040-n	
oewn-needle__1.20.00..	oewn-needle-n			oewn-13178493-n	
oewn-needle__2.32.00..	oewn-needle-v			oewn-00853413-v	vtaa vtia
oewn-needle__2.35.00..	oewn-needle-v			oewn-01333709-v	vtai
oewn-needle_bar__1.06.01..	oewn-needle_bar-n	needle bar	n	oewn-92460897-n	
oewn-needle_bearing__1.06.00..	oewn-needle_bearing-n	needle bearing	n	oewn-02783338-n	
oewn-needle_biopsy__1.09.00..	oewn-needle_biopsy-n	needle biopsy	n	oewn-05751119-n	
oewn-needle_blight__1.26.00..	oewn-needle_blight-n	needle blight	n	oewn-14241640-n	
oewn-needle_bush__1.20.00..	oewn-needle_bush-n	needle bush	n	oewn-12239806-n	
oewn-needle_cast__1.26.00..	oewn-needle_cast-n	needle cast	n	oewn-14241640-n	
oewn-needle_furze__1.20.00..	oewn-needle_furze-n	needle furze	n	oewn-12550944-n	
oewn-needle_palm__1.20.00..	oewn-needle_palm-n	needle palm	n	oewn-12503932-n	
oewn-needle_rush__1.20.00..	oewn-needle_rush-n	needle rush	n	oewn-12174431-n	
oewn-needle_spike_rush__1.20.00..	oewn-needle_spike_rush-n	needle spike rush	n	oewn-12174431-n	
oewn-needle_wood__1.20.00..	oewn-needle_wood-n	needle wood	n	oewn-12239582-n	
oewn-needle--bush__1.20.00..	oewn-needle-bush-n	needle-bush	n	oewn-12239806-n	
oewn-needle--shaped__5.00.00.simple.01	oewn-needle-shaped-a	needle-shaped	a	oewn-02174690-s	
oewn-needle--wood__1.20.00..	oewn-needle-wood-n	needle-wood	n	oewn-12239582-n	
oewn-needlebush__1.20.00..	oewn-needlebush-n	needlebush	n	oewn-12239806-n	
oewn-needlecraft__1.04.00..	oewn-needlecraft-n	needlecraft	n	oewn-00911768-n	
oewn-needlecraft__1.06.00..	oewn-needlecraft-n	needlecraft	n	oewn-03822389-n	
oewn-needled__5.00.00.simple.01	oewn-needled-a	needled	a	oewn-02176461-s	
oewn-needlefish__1.05.01..	oewn-needlefish-n	needlefish	n	oewn-01458419-n	
oewn-needlefish__1.05.02..	oewn-needlefish-n	needlefish	n	oewn-02552620-n	
oewn-needlelike__5.00.00.pointed.00	oewn-needlelike-a	needlelike	a	oewn-01815474-s	
oewn-needleman__1.18.00..	oewn-needleman-n	needleman	n	oewn-87565945-n	
oewn-needlenose_pliers__1.06.00..	oewn-needlenose_pliers-n	needlenose pliers	n	oewn-03822070-n	
oewn-needlepoint__1.06.00..	oewn-needlepoint-n	needlepoint	n	oewn-03822199-n	
oewn-needlepoint__1.06.01..	oewn-needlepoint-n	needlepoint	n	oewn-03982146-n	
oewn-needlepoint_embroidery__1.06.00..	oewn-needlepoint_embroidery-n	needlepoint embroidery	n	oewn-03822199-n	
oewn-needless__5.00.00.unnecessary.00	oewn-needless-a			oewn-01586457-s	
oewn-needlessly__4.02.00..	oewn-needlessly-r	needlessly	r	oewn-00197191-r	
oewn-needlewoman__1.18.00..	oewn-needlewoman-n	needlewoman	n	oewn-10053137-n	
oewn-needlewood__1.20.00..	oewn-needlewood-n	needlewood	n	oewn-12239582-n	
oewn-needlework__1.04.00..	oewn-needlework-n	needlework	n	oewn-00911768-n	
oewn-needlework__1.06.00..	oewn-needlework-n	needlework	n	oewn-03822389-n	
oewn-needleworker__1.18.00..	oewn-needleworker-n	needleworker	n	oewn-10371012-n	
oewn-needs__4.02.00..	oewn-needs-r	needs	r	oewn-00113314-r	
oewn-needy__1.14.00..	oewn-needy-n	needy	n	oewn-08486689-n	
oewn-needy__5.00.00.demanding.01	oewn-needy-a			oewn-00714375-s	
oewn-needy__5.00.00.poor.00	oewn-needy-a			oewn-02030681-s	
oewn-neem__1.20.00..	oewn-neem-n			oewn-12717253-n	
oewn-neem_cake__1.27.00..	oewn-neem_cake-n	neem cake	n	oewn-14807078-n	
oewn-neem_seed__1.20.00..	oewn-neem_seed-n	neem seed	n	oewn-12717591-n	
oewn-neem_tree__1.20.00..	oewn-neem_tree-n	neem tree	n	oewn-12717253-n	
oewn-neencephalon__1.08.00..	oewn-neencephalon-n	neencephalon	n	oewn-05489201-n	
oewn-nefarious__5.00.00.wicked.00	oewn-nefarious-a			oewn-02525059-s	
oewn-nefariously__4.02.00..	oewn-nefariously-r	nefariously	r	oewn-00410775-r	
oewn-nefariousness__1.07.00..	oewn-nefariousness-n	nefariousness	n	oewn-04859981-n	
oewn-nefazodone__1.06.00..	oewn-nefazodone-n			oewn-03822602-n	
oewn-negaprion_brevirostris__1.05.00..	oewn-Negaprion_brevirostris-n	Negaprion brevirostris	n	oewn-01493311-n	
oewn-negate__2.30.03..	oewn-negate-v			oewn-00471015-v	vtai vtii
oewn-negate__2.31.00..	oewn-negate-v			oewn-00668804-v	via-that vtai vtii
oewn-negate__2.32.00..	oewn-negate-v			oewn-00825097-v	vtai
oewn-negate__2.42.00..	oewn-negate-v			oewn-02669219-v	vtii
oewn-negation__1.10.00..	oewn-negation-n			oewn-07221121-n	
oewn-negation__1.10.01..	oewn-negation-n			oewn-07295646-n	
oewn-negation__1.10.02..	oewn-negation-n			oewn-06764286-n	
oewn-negative__1.06.00..	oewn-negative-n			oewn-03822731-n	
oewn-negative__1.10.00..	oewn-negative-n			oewn-07219571-n	
oewn-negative__2.41.00..	oewn-negative-v			oewn-02478854-v	vtai
oewn-negative__3.00.01..	oewn-negative-a			oewn-00076123-a	
oewn-negative__3.00.02..	oewn-negative-a			oewn-01823738-a	
oewn-negative__3.00.04..	oewn-negative-a			oewn-01826365-a	
oewn-negative__3.00.05..	oewn-negative-a			oewn-01825842-a	
oewn-negative__5.00.00.bad.00	oewn-negative-a			oewn-01132339-s	
oewn-negative__5.00.00.charged.00	oewn-negative-a			oewn-00359614-s	
oewn-negative__5.00.00.destructive.00	oewn-negative-a			oewn-00590583-s	
oewn-negative__5.00.00.disadvantageous.00	oewn-negative-a			oewn-00066276-s	
oewn-negative__5.00.00.minus.00	oewn-negative-a			oewn-01825480-s	
oewn-negative_balance__1.21.01..	oewn-negative_balance-n	negative balance	n	oewn-92440435-n	
oewn-negative_charge__1.19.00..	oewn-negative_charge-n	negative charge	n	oewn-11456133-n	
oewn-negative_chemotaxis__1.04.00..	oewn-negative_chemotaxis-n	negative chemotaxis	n	oewn-00864695-n	
oewn-negative_correlation__1.09.00..	oewn-negative_correlation-n	negative correlation	n	oewn-06042702-n	
oewn-negative_feedback__1.22.00..	oewn-negative_feedback-n	negative feedback	n	oewn-13541934-n	
oewn-negative_feedback_circuit__1.06.00..	oewn-negative_feedback_circuit-n	negative feedback circuit	n	oewn-03102186-n	
oewn-negative_identification__1.10.00..	oewn-negative_identification-n	negative identification	n	oewn-06898956-n	
oewn-negative_magnetic_pole__1.06.00..	oewn-negative_magnetic_pole-n	negative magnetic pole	n	oewn-03822871-n	
oewn-negative_muon__1.17.00..	oewn-negative_muon-n	negative muon	n	oewn-09386111-n	
oewn-negative_pole__1.06.00..	oewn-negative_pole-n	negative pole	n	oewn-03822871-n	
oewn-negative_pole__1.06.01..	oewn-negative_pole-n	negative pole	n	oewn-03823062-n	
oewn-negative_reinforcer__1.09.00..	oewn-negative_reinforcer-n	negative reinforcer	n	oewn-05837336-n	
oewn-negative_reinforcing_stimulus__1.09.00..	oewn-negative_reinforcing_stimulus-n	negative reinforcing stimulus	n	oewn-05837336-n	
oewn-negative_stimulation__1.09.00..	oewn-negative_stimulation-n	negative stimulation	n	oewn-05836587-n	
oewn-negative_stimulus__1.09.00..	oewn-negative_stimulus-n	negative stimulus	n	oewn-05837804-n	
oewn-negatively__4.02.00..	oewn-negatively-r	negatively	r	oewn-00004565-r	
oewn-negatively__4.02.01..	oewn-negatively-r	negatively	r	oewn-00004669-r	
oewn-negatively_charged__5.00.00.charged.00	oewn-negatively_charged-a	negatively charged	a	oewn-00359614-s	
oewn-negativeness__1.07.00..	oewn-negativeness-n	negativeness	n	oewn-05175145-n	
oewn-negativeness__1.07.03..	oewn-negativeness-n	negativeness	n	oewn-05115562-n	
oewn-negativeness__1.24.00..	oewn-negativeness-n	negativeness	n	oewn-13879205-n	
oewn-negativism__1.07.00..	oewn-negativism-n	negativism	n	oewn-05175145-n	
oewn-negativist__1.18.00..	oewn-negativist-n	negativist	n	oewn-10019315-n	
oewn-negativist__1.18.01..	oewn-negativist-n	negativist	n	oewn-10371222-n	
oewn-negativity__1.07.00..	oewn-negativity-n	negativity	n	oewn-05175145-n	
oewn-negativity__1.07.02..	oewn-negativity-n	negativity	n	oewn-04951690-n	
oewn-negativity__1.07.03..	oewn-negativity-n	negativity	n	oewn-05115562-n	
oewn-negativity__1.24.00..	oewn-negativity-n	negativity	n	oewn-13879205-n	
oewn-negatron__1.17.00..	oewn-negatron-n	negatron	n	oewn-09294810-n	
oewn-neggram__1.06.00..	oewn-NegGram-n	NegGram	n	oewn-03811580-n	
oewn-neglect__1.04.00..	oewn-neglect-n			oewn-00740568-n	
oewn-neglect__1.04.02..	oewn-neglect-n			oewn-00419628-n	
oewn-neglect__1.07.00..	oewn-neglect-n			oewn-04673170-n	
oewn-neglect__1.09.00..	oewn-neglect-n			oewn-05714576-n	
oewn-neglect__1.26.00..	oewn-neglect-n			oewn-14446832-n	
oewn-neglect__2.31.00..	oewn-neglect-v			oewn-00616690-v	via-to-inf vtaa vtai
oewn-neglect__2.31.01..	oewn-neglect-v			oewn-00618547-v	vtaa vtai
oewn-neglect__2.31.05..	oewn-neglect-v			oewn-00617843-v	vtaa vtai
oewn-neglect__2.41.00..	oewn-neglect-v			oewn-02534950-v	via-to-inf
oewn-neglect_of_duty__1.04.00..	oewn-neglect_of_duty-n	neglect of duty	n	oewn-00741907-n	
oewn-neglected__5.00.00.uncared-for.00	oewn-neglected-a			oewn-00309518-s	
oewn-neglected__5.00.00.unnoticed.00	oewn-neglected-a			oewn-01613238-s	
oewn-neglecter__1.18.00..	oewn-neglecter-n	neglecter	n	oewn-10371356-n	
oewn-neglectful__5.00.00.negligent.00	oewn-neglectful-a	neglectful	a	oewn-00758741-s	
oewn-neglectful__5.00.02.negligent.00	oewn-neglectful-a	neglectful	a	oewn-00759397-s	
oewn-neglectfully__4.02.00..	oewn-neglectfully-r	neglectfully	r	oewn-00410919-r	
