sourceNormalizedLemma	targetNormalizedLemma	sourceEntryId	targetEntryId	synsetId	partOfSpeech
سودوكولوس	جنس سودوكولوس	awn4-ed0e6641fdecd	awn4-e1392b0fd6961	awn4-13063574-n	n
سودولاريكس	جنس سودولاريكس	awn4-e10985a570a41	awn4-e8508f2a29467	awn4-11640699-n	n
سودوموناس	جنس سودوموناس	awn4-eaabe9fc829bc	awn4-e7f6d4ebbcee7	awn4-01363578-n	n
سودوموناس	زائفة	awn4-eaabe9fc829bc	awn4-edda8102a1fed	awn4-01363578-n	n
سودوموناس	زائفة	awn4-eaabe9fc829bc	awn4-edda8102a1fed	awn4-01363902-n	n
سودوموناسيات	فصيلة الزائغيات	awn4-e3ec8395a4d36	awn4-ef923c105d734	awn4-01363353-n	n
سوديبيجرافا	الكتابات المنحولة	awn4-e6872f0e35bf4	awn4-e31404118d44e	awn4-06473076-n	n
سور	جدار	awn4-e7f4c9005e42e	awn4-ee5edc04c2f13	awn4-04554141-n	n
سور	جدار	awn4-e7f4c9005e42e	awn4-ee5edc04c2f13	awn4-04554878-n	n
سور	حائط	awn4-e7f4c9005e42e	awn4-e618b76e2e004	awn4-04554141-n	n
سور	سياج	awn4-e7f4c9005e42e	awn4-ef426fa34f4a3	awn4-03332179-n	n
سور	سيج	awn4-ed56c39538f34	awn4-e71f1f8caa108	awn4-02335403-v	v
سور	محدد كمي	awn4-e7f4c9005e42e	awn4-e918c675c90ee	awn4-06313371-n	n
سور الصين	سور الصين العظيم	awn4-e576147b5eac1	awn4-e73efb816aae6	awn4-03022625-n	n
سور الصين العظيم	سور الصين	awn4-e73efb816aae6	awn4-e576147b5eac1	awn4-03022625-n	n
سور بقضبان	سيج	awn4-e73d6200f2fc5	awn4-e71f1f8caa108	awn4-02717418-v	v
سور تحصين	جدار	awn4-e21b87a1e6191	awn4-ee5edc04c2f13	awn4-04058937-n	n
سور تحصين	متراس	awn4-e21b87a1e6191	awn4-e423c3d44d5eb	awn4-04058937-n	n
سوراليا	جذر الخبز	awn4-ecb3d25195b2f	awn4-e3436c0406eb5	awn4-12585118-n	n
سوراه	جورج سوراه	awn4-e394c7d51b814	awn4-e15b14869aa16	awn4-11314192-n	n
سوربوس	جنس الغبيراء	awn4-e518fb9262b43	awn4-e00e936721177	awn4-12678701-n	n
سوربيه	مثلجات مائية	awn4-e7f535128ef31	awn4-e00af1e0d2d4d	awn4-07629957-n	n
سورغم	دبس السورغم	awn4-ea4b7d451c85e	awn4-e3a081aa5ea3c	awn4-07876079-n	n
سورغم	ذرة بيضاء	awn4-ea4b7d451c85e	awn4-e79442727c16d	awn4-12157461-n	n
سورغم	ذرة بيضاء	awn4-ea4b7d451c85e	awn4-e79442727c16d	awn4-12157637-n	n
سورغم	ذرة بيضاء	awn4-ea4b7d451c85e	awn4-e79442727c16d	awn4-12157854-n	n
سورغم حلو	سورغو	awn4-ee302671fcf7d	awn4-eae677d835db9	awn4-12159274-n	n
سورغو	سورغم حلو	awn4-eae677d835db9	awn4-ee302671fcf7d	awn4-12159274-n	n
سورمونتيل	تريميبرامين	awn4-efd00ea497dbb	awn4-eac8160fe9c98	awn4-04490655-n	n
سورنجان	زعفران الخريف	awn4-e3398458d0b95	awn4-e3acb8da2c601	awn4-12476045-n	n
سورنجان	لحلاح الخريف	awn4-e3398458d0b95	awn4-eb610cda1fd92	awn4-12476045-n	n
سوروبود	ديناصور سوروبود	awn4-e834a8f3cbf18	awn4-e9eee7cd8b3f6	awn4-01711639-n	n
سوريا	الجمهورية العربية السورية	awn4-eac99dfe68213	awn4-ee94dfb642ded	awn4-09055808-n	n
سورينام	جمهورية سورينام	awn4-e15268fa2923b	awn4-ee69c9f6b779f	awn4-09053122-n	n
سوزان انتوني	انتوني	awn4-e30ef9003f375	awn4-e6e937d4528e7	awn4-10838738-n	n
سوزان سوداء العينين	ثونبيرغيا	awn4-e6f82fba31436	awn4-ea33a66110fb7	awn4-12833949-n	n
سوزان سوداء العينين	رودبيكيا	awn4-e6f82fba31436	awn4-e5c71630b0d66	awn4-12028956-n	n
سوزان سونتاغ	سونتاغ	awn4-eea27c8682b13	awn4-eac079ff8d737	awn4-11328515-n	n
سوس	SOS	awn4-ec39445ec7297	awn4-e5adc2e963641	awn4-06816703-n	n
سوس	اشارة استغاثة	awn4-ec39445ec7297	awn4-e8b3a8fcb9658	awn4-06816703-n	n
سوس	حلم	awn4-ec39445ec7297	awn4-e6c5c51089f03	awn4-01782270-n	n
سوس	خنزير	awn4-ec39445ec7297	awn4-e5d661dbeea7e	awn4-02397896-n	n
سوس	مخلل لحم الخنزير	awn4-ec39445ec7297	awn4-ef0536275e61e	awn4-07694058-n	n
سوس الحصاد	بق الحصاد	awn4-e49caf4c1543f	awn4-e22144541cbcc	awn4-01783712-n	n
سوس العنكبوت الاحمر	عنكبوت احمر	awn4-e9d2a51893eef	awn4-e23c30c6fdd23	awn4-01785157-n	n
سوسا	جون فيليب سوسا	awn4-ed2ffa90f9bb0	awn4-ef8020485f728	awn4-11328983-n	n
سوسافون	توبا	awn4-e49a80778cf4a	awn4-ebdda5f55693f	awn4-02807418-n	n
سوسته	سحاب	awn4-ed88c4fbd8de6	awn4-e6cd8609d364a	awn4-04245427-n	n
سوسن	زنبق السيف	awn4-e670375cb978a	awn4-ed90cc968e389	awn4-12432427-n	n
سوسن ازرق	سوسن مبرقش	awn4-ef15effc56523	awn4-ea992032bc752	awn4-12435594-n	n
سوسن اصفر	سوسن الماء الاصفر	awn4-ebc43ec56e2af	awn4-ecd0e2e764bf7	awn4-12435107-n	n
سوسن الماء الاصفر	سوسن اصفر	awn4-ecd0e2e764bf7	awn4-ebc43ec56e2af	awn4-12435107-n	n
سوسن املس	سوسن غير ملتحي	awn4-e767a256098a9	awn4-e29ccc810834c	awn4-12433111-n	n
سوسن ربيعي	سوسن قزم	awn4-e1a7a183da92a	awn4-e7bbb0202a8e7	awn4-12435437-n	n
سوسن غير ملتحي	سوسن املس	awn4-e29ccc810834c	awn4-e767a256098a9	awn4-12433111-n	n
سوسن قزم	سوسن ربيعي	awn4-e7bbb0202a8e7	awn4-e1a7a183da92a	awn4-12435437-n	n
سوسن مبرقش	سوسن ازرق	awn4-ea992032bc752	awn4-ef15effc56523	awn4-12435594-n	n
سوسيولوجي	اجتماعي	awn4-ef85c3315a458	awn4-e8db280d173fd	awn4-02917519-a	a
سوسيولوجيا	اجتماعيا	awn4-e7379ee9bf02b	awn4-e0fd5ae8159ea	awn4-00463045-r	r
سوشنيك	سكة المحراث الروسي	awn4-ef0f416547fac	awn4-ef33bd1a21d09	awn4-92466308-n	n
سوشيال ميديا	وسائل التواصل الاجتماعي	awn4-eb0ee2b322a7b	awn4-effa5e557f4e5	awn4-90000431-n	n
سوط	جلد	awn4-ecce6a725da83	awn4-ef49e17f71494	awn4-01165537-n	n
سوط الركوب	سوط الصيد	awn4-ef97572909baf	awn4-e8791d5c0c19b	awn4-04096948-n	n
سوط الصيد	سوط الركوب	awn4-e8791d5c0c19b	awn4-ef97572909baf	awn4-04096948-n	n
سوط المدرب	اوكوتيلو	awn4-e3d58fac6ac89	awn4-e4674ac92b947	awn4-12402448-n	n
سوط جلدي	مقرعة	awn4-ec5bc8547f175	awn4-e8f4fd88ba8a8	awn4-04403361-n	n
سوط روسي	كنوت	awn4-e282910aadc0b	awn4-e8a9352408420	awn4-03633110-n	n
سوطيات	اوالي سوطية	awn4-ef7a89afae199	awn4-eaeb21245fde2	awn4-01419226-n	n
سوطيات	طائفة السوطيات	awn4-ef7a89afae199	awn4-eed663fadc89b	awn4-01418995-n	n
سوطيات حيوانية	طويئفة السوطيات الحيوانية	awn4-eb1273d471c52	awn4-ebd1f14f5a087	awn4-01420878-n	n
سوطيات دوارة	رتبة السوطيات الدوارة	awn4-e57722f6b6bfa	awn4-e820410bbd752	awn4-01419682-n	n
سوطيات نباتية	طويئفة السوطيات النباتية	awn4-e207a1716fd73	awn4-e692df191cdd0	awn4-01423296-n	n
سوغ	التمس عذرا	awn4-ed73fffa9694e	awn4-eb8c53e4ba1e9	awn4-00896259-v	v
سوغ	برر	awn4-ed73fffa9694e	awn4-e57d27d629971	awn4-00896259-v	v
سوغ	برر عقليا	awn4-ed73fffa9694e	awn4-e05656ad01eb4	awn4-00630919-v	v
سوغ	منطق	awn4-ed73fffa9694e	awn4-e1edf66c9463a	awn4-00630919-v	v
سوف	تلكا	awn4-e11e3bbc0518d	awn4-e8c73d9048a04	awn4-02648322-v	v
سوف	راوغ	awn4-e7f281703ac5c	awn4-e1ea7d523d180	awn4-00461087-v	v
سوف	ما طل	awn4-e7f281703ac5c	awn4-ea64619d0abaf	awn4-00461087-v	v
سوف	ماطل	awn4-e11e3bbc0518d	awn4-e74ac8c92a1e2	awn4-02648322-v	v
سوف	ماطل	awn4-e11e3bbc0518d	awn4-e74ac8c92a1e2	awn4-02648694-v	v
سوف	ماطل	awn4-e7f281703ac5c	awn4-e49dedb5aa872	awn4-00319285-v	v
سوفتبول	الكرة اللينة	awn4-ed622c25cda7c	awn4-e2e23012442de	awn4-00476798-n	n
سوفتبول	كرة لينة	awn4-ed622c25cda7c	awn4-ea49e6d535397	awn4-86432478-n	n
سوفسطائي	سفسطائي	awn4-e99e243730ea6	awn4-e943a74200713	awn4-10644461-n	n
سوفسطائي	مغالط بالظاهر	awn4-e33510844da22	awn4-e29e8e8144f19	awn4-02510685-s	s
سوفلو	جاك جيرمان سوفلو	awn4-eed374756c19d	awn4-ee7f487b5ebfe	awn4-11328872-n	n
سوفورا	جنس الصفيراء	awn4-e628717f5b0fc	awn4-e8c7ffab886be	awn4-12590631-n	n
سوق	اعلن	awn4-e817fe299344f	awn4-e9d50b7030df2	awn4-00978685-v	v
سوق	اقنع ب	awn4-e817fe299344f	awn4-e15a79d80b584	awn4-00769680-v	v
سوق	باع	awn4-e302134e5fc39	awn4-e506ce93a28df	awn4-02360955-v	v
سوق	روج	awn4-e817fe299344f	awn4-e53b398c532c3	awn4-00978685-v	v
سوق	ساحة السوق	awn4-ef66c6687b2fc	awn4-e5fe0a1d7b6cd	awn4-03727779-n	n
سوق الاوراق المالية	السوق	awn4-ebb03ca8ac735	awn4-e1b8322d9be2f	awn4-08089673-n	n
سوق الاوراق المالية	بورصة	awn4-ebb03ca8ac735	awn4-e119a34800b2a	awn4-04330164-n	n
سوق البراغيث	سوق السلع المستعملة	awn4-eb7dd93952cd6	awn4-e4c224166f607	awn4-08589445-n	n
سوق البضائع المستعملة	سوق خيري	awn4-e6c00ba3aceb2	awn4-e822ee865cc38	awn4-01122171-n	n
سوق التداول المباشر	سوق خارج البورصة	awn4-e5b348d27eed1	awn4-e25ad74e51192	awn4-03872028-n	n
سوق الرقيق	سوق النخاسة	awn4-ec406525e082e	awn4-e7eef2487e8a1	awn4-04242075-n	n
سوق السلع الحاضرة	السوق الفورية	awn4-e69d1e63eef89	awn4-ef97b5b00be29	awn4-04293934-n	n
سوق السلع المستعملة	سوق البراغيث	awn4-e4c224166f607	awn4-eb7dd93952cd6	awn4-08589445-n	n
سوق الغرور	حياة الترف	awn4-ef1cd4c34e86f	awn4-e00e62b1a9203	awn4-04938329-n	n
سوق النخاسة	سوق الرقيق	awn4-e7eef2487e8a1	awn4-ec406525e082e	awn4-04242075-n	n
سوق تبادل	بورصة	awn4-e50eee04c96c7	awn4-e119a34800b2a	awn4-03307432-n	n
سوق خارج البورصة	سوق التداول المباشر	awn4-e25ad74e51192	awn4-e5b348d27eed1	awn4-03872028-n	n
سوق خيري	بازار	awn4-e822ee865cc38	awn4-e09c20207307c	awn4-01120503-n	n
سوق خيري	سوق البضائع المستعملة	awn4-e822ee865cc38	awn4-e6c00ba3aceb2	awn4-01122171-n	n
سوق شرقي	بازار	awn4-eccba18713844	awn4-e09c20207307c	awn4-02816780-n	n
سوق شعبي	سوق مفتوح	awn4-e43c152a58303	awn4-e03281fda190f	awn4-03853343-n	n
سوق صندوق السيارة	بيع السلع المستعملة	awn4-e0672207fb8b4	awn4-eed040cf5fa6e	awn4-01120935-n	n
سوق ضخم	هايبر ماركت	awn4-ee4496bd3c47e	awn4-e5ea8539e4dc0	awn4-03560606-n	n
سوق مركزي	سوبر ماركت	awn4-e0afa86c8fea2	awn4-e02f29625cb8b	awn4-04365794-n	n
سوق مركزي	متجر متعدد الاقسام	awn4-e0afa86c8fea2	awn4-e89c275817c6e	awn4-03181429-n	n
سوق مفتوح	سوق شعبي	awn4-e03281fda190f	awn4-e43c152a58303	awn4-03853343-n	n
سوقي	بذيء	awn4-eb0eb0df67320	awn4-e0b0b31754572	awn4-01957020-s	s
سوقي	خادش للحياء	awn4-eb0eb0df67320	awn4-ebb114df95a14	awn4-02403360-s	s
سوقي	فج	awn4-eb0eb0df67320	awn4-eb29975eebe75	awn4-00686808-s	s
سوقي	مبتذل	awn4-ef9810a6ec244	awn4-ed39e0b0b6ad7	awn4-10781361-n	n
سوقي	وضيع	awn4-eb0eb0df67320	awn4-ee18ebc4d0a88	awn4-01957020-s	s
سوقية	ابتذال	awn4-e24a261773673	awn4-e3fa32bbd2a0c	awn4-04824511-n	n
سوقية	ابتذال	awn4-e643f5c47af28	awn4-e49dd2dce1689	awn4-92427488-n	n
سوقية	بلطجة	awn4-e643f5c47af28	awn4-e03d46faf2ba2	awn4-92435293-n	n
سوقية	عامية	awn4-e643f5c47af28	awn4-efe3c83d30a17	awn4-92427488-n	n
سوقية	فظاظة	awn4-e24a261773673	awn4-e7ceafac7207b	awn4-04824511-n	n
سوكاج	حيازة زراعية	awn4-e772635bfb2f5	awn4-efcb45b216a3b	awn4-00580871-n	n
سوكرالفات	كارافات	awn4-eb746bb1e1ad3	awn4-ec067ed8319ff	awn4-04356779-n	n
سوكوت	عيد المظال	awn4-e551696f22c94	awn4-eb315b7874148	awn4-15186919-n	n
سول	سيول	awn4-efee42a14ab83	awn4-e4ead55d23c15	awn4-08975724-n	n
سول	عاصمة كوريا الجنوبية	awn4-efee42a14ab83	awn4-e79e4b1cf8950	awn4-08975724-n	n
سول	موسيقي السول	awn4-efee42a14ab83	awn4-e7a7b777adb78	awn4-07076008-n	n
سول بيلو	بيلو	awn4-ed905605c264d	awn4-e320144e9293a	awn4-10862824-n	n
سول شتاينبرغ	شتاينبرغ	awn4-ef50b2f773b43	awn4-ee46fe490dc3a	awn4-11334964-n	n
سول هورو	هورو	awn4-e3a0dc488cd93	awn4-e7f22c1d11d1f	awn4-11087735-n	n
سولا	لوسيوس كورنيليوس سولا	awn4-e880443bc2b98	awn4-eb790e45fcd9c	awn4-11344085-n	n
سولاميد	سلفاسيتاميد	awn4-eac99dcfceaba	awn4-e258d6221b169	awn4-04358854-n	n
سولاندرا	زهرة البوق	awn4-e52f5f269641e	awn4-ef81b53c2d024	awn4-12934551-n	n
سولاندرا	كرمة الكاس	awn4-e52f5f269641e	awn4-ee57ec1b898c8	awn4-12934551-n	n
سولانوبتريس	جنس سولانوبتريس	awn4-ecaa78759915a	awn4-e637b6e1a840c	awn4-13199398-n	n
سولانوم	جنس المغد	awn4-e2d1b440e45a1	awn4-e84d42f7f1940	awn4-12913854-n	n
سولاوسي	سيليبس	awn4-e4d28627a7e1a	awn4-e5d20123cf9de	awn4-08928880-n	n
سولت	محادثات الحد من الاسلحة الاستراتيجية	awn4-ed49ce02639c1	awn4-eb82fe2af1711	awn4-07164290-n	n
سولجينيتسين	الكسندر سولجينيتسين	awn4-e24c895135f94	awn4-e34f20c6d4ddc	awn4-11328115-n	n
سولفات	مركب مذاب	awn4-ef1290eb07e88	awn4-ee4bfeb09367e	awn4-15072555-n	n
سولو	عزف منفرد	awn4-e3d2e4c5a4b89	awn4-e19bc6c1fe2f4	awn4-07054685-n	n
سولي	توماس سولي	awn4-e081aa5052068	awn4-ea418438fb7d5	awn4-11345260-n	n
سوليتون	موجة منعزلة	awn4-e8f3b1d7b2afb	awn4-ed7200d6d86ca	awn4-07360944-n	n
سوليتير	جوهرة يتيمة	awn4-e39dad64a65da	awn4-edf312885d13d	awn4-04266474-n	n
سوليتير	لعبة الصبر	awn4-e39dad64a65da	awn4-ef428ee2f9dbd	awn4-00496535-n	n
سوليداجو ثنائي اللون	عصا الفضة	awn4-e62735b2deb41	awn4-ed9f542b04323	awn4-12036903-n	n
سوليداغو	عصا الذهب	awn4-e8a431c8c26ae	awn4-ef11105818bb2	awn4-12036309-n	n
سوليروليا	دموع الطفل	awn4-efce728d6a74f	awn4-e47fab44fc6b2	awn4-12414044-n	n
سوليفان	اد سوليفان	awn4-ed5ecac06f7b8	awn4-e4881066d1644	awn4-11344614-n	n
سوليفان	ارثر سوليفان	awn4-ed5ecac06f7b8	awn4-ef6a04d3cf27b	awn4-11344207-n	n
سوليفان	لويس سوليفان	awn4-ed5ecac06f7b8	awn4-e579bb1504e48	awn4-11344897-n	n
سولينداك	كلينوريل	awn4-e2ddc051b1968	awn4-ed80e81edbdb1	awn4-04360488-n	n
سولينويد	ملف لولبي	awn4-efa70cb235e4c	awn4-e96534313bd82	awn4-04266312-n	n
سوما	هاوما	awn4-e1ae69f21823d	awn4-e2ad396dcf426	awn4-13258886-n	n
سوماتروبين	هرمون النمو	awn4-e9776f2d5d4c1	awn4-e1874f43d0b77	awn4-05419992-n	n
سوماتروبين	هرمون النمو البشري	awn4-e9776f2d5d4c1	awn4-e30978893dcf4	awn4-05419992-n	n
سومان	غاز جي دي	awn4-e30bd931f44db	awn4-e7b6bb97fe601	awn4-15080939-n	n
سومرست موم	موم	awn4-e6b62c1d71636	awn4-ee483b0b84099	awn4-11184960-n	n
سومي	الفنلندية	awn4-e5dcfc32a5fca	awn4-e639b91582e97	awn4-06970995-n	n
سونار	تصوير بالموجات فوق الصوتية	awn4-e4941bc0280d3	awn4-ee6034ebbb389	awn4-00903487-n	n
سونار	مخطط صدي الصوت	awn4-e4941bc0280d3	awn4-eb994c77c3a98	awn4-04267474-n	n
سونار	مسبار الصدي	awn4-e4941bc0280d3	awn4-e724a6efa90be	awn4-04266881-n	n
سونتاغ	سوزان سونتاغ	awn4-eac079ff8d737	awn4-eea27c8682b13	awn4-11328515-n	n
سونداكاربوس	بودوكاربوس مر	awn4-e34e8259730ff	awn4-eac1aaa38ab3b	awn4-11680078-n	n
سونداكاربوس	جنس سونداكاربوس	awn4-e34e8259730ff	awn4-e955fa3239eae	awn4-11679951-n	n
سوندهايم	ستيفن سوندهايم	awn4-edf24d5598c15	awn4-e2192deaff048	awn4-11328391-n	n
سونغ	سلالة سونغ	awn4-e90242555e667	awn4-e9d07f0039da8	awn4-08175640-n	n
سوني ليستون	ليستون	awn4-e43cf56b5c50a	awn4-ecf962ba77735	awn4-11155034-n	n
سونيتة	قصيدة من اربعة عشر بيتا	awn4-e563ff43f3fb3	awn4-ec2e14e15144b	awn4-06392995-n	n
سونيتة انجليزية	سونيتة شكسبيرية	awn4-e586df0d67f5f	awn4-eadfba3cd629a	awn4-06394750-n	n
سونيتة ايطالية	سونيتة بتراركية	awn4-efdc6066a6b64	awn4-e0739dbec44ac	awn4-06394359-n	n
سونيتة بتراركية	سونيتة ايطالية	awn4-e0739dbec44ac	awn4-efdc6066a6b64	awn4-06394359-n	n
سونيتة شكسبيرية	سونيتة انجليزية	awn4-eadfba3cd629a	awn4-e586df0d67f5f	awn4-06394750-n	n
سوهو	جنوب هيوستن	awn4-e9f488ee72671	awn4-e473dab2dea54	awn4-09144286-n	n
سوي	تام الحافة	awn4-e9c83b04dd2b0	awn4-e6c11201e30c5	awn4-02252634-s	s
سوي	تراضي	awn4-eae39115dab63	awn4-e2323c000f276	awn4-00766947-v	v
سوي	حسم	awn4-eae39115dab63	awn4-ee98371a7f956	awn4-00765444-v	v
سوي	حل	awn4-e6bb0daf5773c	awn4-efaf598d278da	awn4-00208463-v	v
سوي	حل	awn4-eae39115dab63	awn4-e2ae354a6d2e1	awn4-00766077-v	v
سوي	خلص	awn4-ea058a54c2440	awn4-ec5a58c3d8b8e	awn4-02294039-v	v
سوي	دحل	awn4-eae39115dab63	awn4-e02a71f1c27a7	awn4-01597435-v	v
سوي	ربع	awn4-e6bb0daf5773c	awn4-ee78be26a8154	awn4-01991507-v	v
سوي	سرح	awn4-ea59e17ac32f3	awn4-e7925e048d83d	awn4-00047327-v	v
سوي	سطح	awn4-ea59e17ac32f3	awn4-e0edb0f2750bd	awn4-01309802-v	v
سوي	صالح	awn4-eae39115dab63	awn4-e12f99db8ecea	awn4-00766947-v	v
سوي	صرف	awn4-ea058a54c2440	awn4-ec6a21dfcd54f	awn4-02294039-v	v
سوي	صفف	awn4-ea59e17ac32f3	awn4-e0ace42a06e0b	awn4-00047327-v	v
سوي	صقل	awn4-eae39115dab63	awn4-e5ec6b2d59e5c	awn4-01268833-v	v
سوي	طبيعي	awn4-e9c83b04dd2b0	awn4-e3bce34100db2	awn4-01599632-s	s
سوي	طبيعي	awn4-eae6e775b07a4	awn4-ed4250b11be57	awn4-01602901-a	a
سوي	طفح (الكيل)	awn4-ea59e17ac32f3	awn4-e85f9ddba08ca	awn4-01588311-v	v
سوي	عالج	awn4-e6bb0daf5773c	awn4-e81d88c98fdc0	awn4-00208463-v	v
سوي	عدل	awn4-ea59e17ac32f3	awn4-e4105bad6cb01	awn4-00466204-v	v
سوي	غير عصابي	awn4-eae6e775b07a4	awn4-e668cc7105ef1	awn4-01590417-a	a
سوي	لاءم	awn4-ea59e17ac32f3	awn4-e7fa7fd557988	awn4-00483824-v	v
سوي	متكيف	awn4-e2bbe22d5dd4e	awn4-e7e4f5d0021ad	awn4-00352624-a	a
سوي	متوازن	awn4-e9c83b04dd2b0	awn4-e160d8bffcd93	awn4-00352780-s	s
سوي	مسح (بالمسطرة)	awn4-ea59e17ac32f3	awn4-eecf58518b474	awn4-01310668-v	v
سوي	ملس	awn4-ea59e17ac32f3	awn4-ee675875a7555	awn4-01364701-v	v
سوي	مهد	awn4-e6bb0daf5773c	awn4-e49373205dde0	awn4-00417805-v	v
سوي	مهد	awn4-ea59e17ac32f3	awn4-e87275033b75f	awn4-01309802-v	v
سوي	هذب	awn4-e6bb0daf5773c	awn4-ecc8e5b2c66cf	awn4-01265377-v	v
سوي	وفق	awn4-ea59e17ac32f3	awn4-eab9f55b5a401	awn4-00483824-v	v
سوي الحساب	حاسب	awn4-e6a4e153c8e2a	awn4-e756670b5dcb1	awn4-02258149-v	v
سوي ان	الا ان	awn4-e9cd4b2dc4549	awn4-e8e3f577f749d	awn4-00028715-r	r
سوي بالاتفاق	نسق	awn4-eb316dfbca684	awn4-e13eee5a6b57d	awn4-00763645-v	v
سوي بالارض	هدم	awn4-e61f879a17e7d	awn4-e45ed277ff7fa	awn4-01665698-v	v
سوي بالمجرفة	جرف	awn4-eb3d9e93a33fb	awn4-edc776a615404	awn4-01309680-v	v
سوي بالمجرفة	ملط	awn4-eb3d9e93a33fb	awn4-ed1699c22e64d	awn4-01315773-v	v
سوي علي شكل مدرجات	درج	awn4-edb2c361da19b	awn4-e5169bb6567a7	awn4-00141569-v	v
سوي ماليا	سدد	awn4-ef9760b9c3c8b	awn4-eccdb7e63ff79	awn4-02259066-v	v
سويا	بشكل مشترك	awn4-e1a3b60ad7a80	awn4-e3fa8b903fa1a	awn4-00117989-r	r
سويا	جماعيا	awn4-e1a3b60ad7a80	awn4-eea1bdd2bff6b	awn4-00117989-r	r
سويا	معا	awn4-e1a3b60ad7a80	awn4-ec8c7c5801dcd	awn4-00117417-r	r
سوية	طبيعية	awn4-e245671f489d0	awn4-e30e5917b6c7b	awn4-04802662-n	n
سوية	طبيعية	awn4-e54ff04128b6b	awn4-ed9c5433f0c99	awn4-04721334-n	n
سوية	طبيعية	awn4-e54ff04128b6b	awn4-ed9c5433f0c99	awn4-14524492-n	n
سوية	معا	awn4-e512cf6e1dfe4	awn4-ec8c7c5801dcd	awn4-00510460-r	r
سويت	متتالية	awn4-eadbf445077f8	awn4-e42a0145a1cb5	awn4-07061069-n	n
سويت بانتس	بنطال رياضي	awn4-e89c1c95e5966	awn4-ea24585113794	awn4-04377375-n	n
سويت سوت	بدلة تدريب	awn4-edbfb2ea33936	awn4-eadedb8648775	awn4-04377861-n	n
سويت شيرت	سترة قطنية	awn4-e74959bf9be19	awn4-e804ddbb9fa80	awn4-04377543-n	n
سويتنية	جنس الماهوجني	awn4-e5e4704d8aacb	awn4-e56fcbf543f04	awn4-12720538-n	n
سويرتيا	جنطيانا المستنقعات	awn4-e8797820a2434	awn4-e79432aa9b2e0	awn4-12319475-n	n
سويسرا	الاتحاد السويسري	awn4-e6473da53319e	awn4-e9b45adb0191a	awn4-09054023-n	n
سويسرول	لفافة الهلام	awn4-e1bd75ab09c19	awn4-ec3194f6909a1	awn4-07647966-n	n
سويفت	جوناثان سويفت	awn4-ea0b9e01b702a	awn4-e8b27e6f5424b	awn4-11346864-n	n
سويفت	غوستافوس فرانكلين سويفت	awn4-ea0b9e01b702a	awn4-e521352cf09f9	awn4-11346994-n	n
سويقة	حامل ثمري	awn4-edafe71b383d7	awn4-ed55b98542c75	awn4-11554612-n	n
سويقة	سويقة مخية	awn4-edafe71b383d7	awn4-ef81c95b46c0e	awn4-05484406-n	n
سويقة	عنق الزهرة	awn4-edafe71b383d7	awn4-e31f763c78c01	awn4-13152793-n	n
سويقة	عنق العلبة	awn4-edafe71b383d7	awn4-e97ec6ac12a98	awn4-11554811-n	n
سويقة الورقة	معلاق	awn4-e529336f46bbf	awn4-e6013879211dc	awn4-13152377-n	n
سويقة مخية	سويقة	awn4-ef81c95b46c0e	awn4-edafe71b383d7	awn4-05484406-n	n
سويلوس	جنس سويلوس	awn4-e566bddfed31d	awn4-eb2d8bf2d9b3d	awn4-13079899-n	n
سوينبرن	الغرنون تشارلز سوينبرن	awn4-e324ac62d1ed6	awn4-e073b5dc281ee	awn4-11347158-n	n
سوينغ	موسيقي السوينغ	awn4-e531ec679ad05	awn4-e2eef2dcbf17f	awn4-07080082-n	n
سويني تود	تود	awn4-e6bca351f0cf6	awn4-ee2f4a8fc9ce8	awn4-10733966-n	n
سي	C	awn4-ec8d50481a3cf	awn4-e8262aa37ff99	awn4-06915472-n	n
سي	تي	awn4-ec8d50481a3cf	awn4-e005273eeb321	awn4-06882179-n	n
سي	دو	awn4-ec8d50481a3cf	awn4-ec6b8ac7c9acb	awn4-06879382-n	n
سي اس فورستر	فورستر	awn4-e60ac9d906955	awn4-e4a3371bd15f3	awn4-10995400-n	n
سي اس لويس	لويس	awn4-e998f8dab646f	awn4-ea9f4f4bed6c5	awn4-11150281-n	n
سي اي ايه	وكالة الاستخبارات المركزية	awn4-ef8a905d21fa3	awn4-e1aa955f8f8d3	awn4-08141953-n	n
سي بي سنو	سنو	awn4-e8d6e0dea93ff	awn4-e947dce5d9a69	awn4-11327077-n	n
سي دي بيرنر	ناسخ اقراص مضغوطة	awn4-ef38bdbcc23ea	awn4-e2c6223838d8d	awn4-03083498-n	n
سي دي روم	قرص مضغوط	awn4-ef8a7a07764a3	awn4-edf72f1718a06	awn4-02992134-n	n
سي ماجور	دو كبير	awn4-e313df5d7d400	awn4-e7eb0becf0785	awn4-06879492-n	n
سيء	رديء	awn4-e6c29dd39cd29	awn4-ea272c9ec99eb	awn4-01129296-a	a
سيء التحديد	غير واضح	awn4-eca5452638e0c	awn4-e81583ba5dab0	awn4-00701533-a	a
